@relation arffFile 
@attribute score numeric 
@attribute id string 
@attribute tweet string 
@attribute WordCount numeric 
@attribute SCREAMER {yes,no} 
@attribute AngerAll numeric 
@attribute AngerNN numeric 
@attribute AngerVerbs numeric 
@attribute AngerADJ numeric 
@attribute AngerHashTags numeric 
@attribute AngerMAX numeric 
@attribute AngerSTDV numeric 
@attribute HappinessAll numeric 
@attribute HappinessNN numeric 
@attribute HappinessVerbs numeric 
@attribute HappinessADJ numeric 
@attribute HappinessHashTags numeric 
@attribute HappinessMAX numeric 
@attribute HappinessSTDV numeric 
@attribute DisgustAll numeric 
@attribute DisgustNN numeric 
@attribute DisgustVerbs numeric 
@attribute DisgustADJ numeric 
@attribute DisgustHashTags numeric 
@attribute DisgustMAX numeric 
@attribute DisgustSTDV numeric 
@attribute DominanceAll numeric 
@attribute DominanceNN numeric 
@attribute DominanceVerbs numeric 
@attribute DominanceADJ numeric 
@attribute DominanceHashTags numeric 
@attribute DominanceMAX numeric 
@attribute DominanceSTDV numeric 
@attribute AnticipationAll numeric 
@attribute AnticipationNN numeric 
@attribute AnticipationVerbs numeric 
@attribute AnticipationADJ numeric 
@attribute AnticipationHashTags numeric 
@attribute AnticipationMAX numeric 
@attribute AnticipationSTDV numeric 
@attribute SadnessAll numeric 
@attribute SadnessNN numeric 
@attribute SadnessVerbs numeric 
@attribute SadnessADJ numeric 
@attribute SadnessHashTags numeric 
@attribute SadnessMAX numeric 
@attribute SadnessSTDV numeric 
@attribute TrustAll numeric 
@attribute TrustNN numeric 
@attribute TrustVerbs numeric 
@attribute TrustADJ numeric 
@attribute TrustHashTags numeric 
@attribute TrustMAX numeric 
@attribute TrustSTDV numeric 
@attribute FearAll numeric 
@attribute FearNN numeric 
@attribute FearVerbs numeric 
@attribute FearADJ numeric 
@attribute FearHashTags numeric 
@attribute FearMAX numeric 
@attribute FearSTDV numeric 
@attribute JoyAll numeric 
@attribute JoyNN numeric 
@attribute JoyVerbs numeric 
@attribute JoyADJ numeric 
@attribute JoyHashTags numeric 
@attribute JoyMAX numeric 
@attribute JoySTDV numeric 
@attribute AbsConcAll numeric 
@attribute AbsConcNN numeric 
@attribute AbsConcVerbs numeric 
@attribute AbsConcADJ numeric 
@attribute AbsConcHashTags numeric 
@attribute AbsConcMAX numeric 
@attribute AbsConcSTDV numeric 
@attribute ArousalAll numeric 
@attribute ArousalNN numeric 
@attribute ArousalVerbs numeric 
@attribute ArousalADJ numeric 
@attribute ArousalHashTags numeric 
@attribute ArousalMAX numeric 
@attribute ArousalSTDV numeric 
@attribute SurpiseAll numeric 
@attribute SurpiseNN numeric 
@attribute SurpiseVerbs numeric 
@attribute SurpiseADJ numeric 
@attribute SurpiseHashTags numeric 
@attribute SurpiseMAX numeric 
@attribute SurpiseSTDV numeric 
@attribute ValencyAll numeric 
@attribute ValencyNN numeric 
@attribute ValencyVerbs numeric 
@attribute ValencyADJ numeric 
@attribute ValencyHashTags numeric 
@attribute ValencyMAX numeric 
@attribute ValencySTDV numeric 
@attribute angerINT numeric 
@attribute fearINT numeric 
@attribute joyINT numeric 
@attribute sadnessINT numeric 

@data
0.375,"580","Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG",13,no,2.115666666666667,1.9572000000000003,2.892,2.9963333333333337,2.892,4.065,0.9185477008777927,5.208583333333334,5.8536,5.29,4.322333333333334,5.29,6.938,1.1015484521455432,1.9171666666666667,1.8676000000000001,2.432,2.6166666666666667,2.432,4.131,0.8721262245312611,5.275083333333334,5.5096,5.071,4.934333333333333,5.071,7.19,1.0344812014051323,2.4560833333333334,3.0922000000000005,3.831,2.6033333333333335,3.831,3.992,0.9322688315300605,0.9565833333333335,1.0190000000000001,2.073,1.3103333333333333,2.073,1.693,0.48745488524735825,1.4344166666666665,1.545,3.464,1.564,3.464,2.207,0.5652761928848802,1.6424166666666666,1.6032,2.785,2.437,2.785,3.763,0.8189430503380376,1.4080833333333336,1.9636000000000002,2.945,1.0423333333333333,2.945,5.182,1.2203852192374889,3.0832499999999996,5.7828,4.067,1.3136666666666665,4.067,7.005,2.7099620971854606,2.1014166666666663,1.7118000000000002,2.346,3.046,2.346,4.685,0.9063602994528402,2.5589999999999997,2.741,4.448,2.7696666666666663,4.448,3.501,0.6530371004356909,5.0165,5.4277999999999995,5.276,3.981,5.276,6.664,1.1586884827251887,0.374,0.353,0.406,0.339
0.208,"581","tbh amy i don't know why you need to sort your life out it's looks like your having a great time' thanks tiff 😂💜",24,no,1.6960000000000002,1.4803333333333335,1.516,2.065,2.892,3.366,0.7182871849058704,5.635153846153846,6.933,5.162333333333333,8.199,5.29,8.199,1.0549491624645309,1.2510384615384615,0.742,1.1764999999999999,0.734,2.432,2.387,0.4984335848049753,5.5514230769230775,6.043666666666667,5.735666666666667,8.07,5.071,8.07,1.01909529183789,1.5014615384615386,1.1740000000000002,1.3339999999999999,1.513,3.831,4.643,0.8912947988525113,0.8215384615384616,0.7936666666666667,0.6096666666666667,0.97,2.073,2.991,0.5846080554196448,0.8738461538461538,0.7633333333333333,0.702,0.787,3.464,2.66,0.49098787702408236,1.1002307692307693,1.034,0.7691666666666667,0.882,2.785,2.715,0.5679005059122456,1.2159615384615385,1.5143333333333333,0.7066666666666667,2.067,2.945,2.654,0.5933362945763039,2.2584615384615385,1.554,1.8758333333333332,0.779,4.067,6.297,1.6158314573189676,2.1904230769230773,2.6586666666666665,1.6496666666666666,3.543,2.346,4.645,0.9073577540563335,2.2524615384615383,2.2703333333333333,1.6248333333333334,2.242,4.448,6.187,1.3641749222374449,5.913307692307693,6.922,5.521833333333333,8.364,5.276,8.364,1.1804221878372423,0.506,0.553,0.374,0.329
0.75,"582","@CNNnewsroom @BrookeBCNN What can't you grasp? Besides yr cognitive dissonance raging away. Each. Incident. Re: LEO-shooting = SEPARATE.",18,no,2.3567272727272726,3.489,3.8639999999999994,3.0325,2.892,6.624,1.6050424466073336,4.873318181818181,4.65775,3.478333333333333,5.329000000000001,5.29,6.234,1.18488104230576,1.8798636363636363,3.0050000000000003,1.8920000000000001,2.31,2.432,4.517,0.9365486434093329,5.138,4.038749999999999,4.482,5.15,5.071,6.543,1.2501665793767152,2.046181818181818,3.8345000000000002,2.8373333333333335,3.1935000000000002,3.831,5.377,1.523269592384175,0.966181818181818,1.8435,1.021,1.7985,2.073,2.653,0.6993652657172609,1.314,1.97575,1.3403333333333334,2.1065,3.464,3.973,0.835656742015638,1.4631818181818184,2.21775,1.7473333333333334,2.1315,2.785,3.414,0.8807910749711975,1.2711818181818184,1.52925,1.5263333333333335,1.0554999999999999,2.945,2.581,0.5724817016301034,2.2618181818181817,2.4165,2.5993333333333335,2.2635,4.067,5.46,1.2922794418561938,2.156590909090909,3.10675,3.2689999999999997,2.35,2.346,6.515,1.5528721978226547,2.3730000000000007,3.37825,2.1703333333333337,2.9555,4.448,5.024,1.1902383914877845,5.045,3.928,3.8663333333333334,4.6129999999999995,5.276,7.019,1.2092906618186983,0.506,0.235,0.384,0.393
0.542,"583","Feel the wrath of my air-dropped pamphlets!",7,yes,2.030714285714286,3.624,1.946,2.892,2.892,5.237,1.4983928850923038,5.086285714285714,3.683,5.841,5.29,5.29,6.06,1.3086278710014945,2.009571428571429,3.018,2.6,2.432,2.432,3.861,1.0171490970916142,4.7989999999999995,3.2915,6.165,5.071,5.071,6.165,1.262120834151786,1.996142857142857,3.1615,2.898,3.831,3.831,3.889,1.1185372037578707,0.9088571428571429,1.3135,1.514,2.073,2.073,1.632,0.5156389009670199,1.1557142857142857,1.4955,2.353,3.464,3.464,2.353,0.6815486566845917,1.5674285714285716,2.5375,1.785,2.785,2.785,3.419,0.8888083515102035,1.609,1.9175,3.22,2.945,2.945,3.22,1.0159854001575679,2.4147142857142856,3.1115,3.914,4.067,4.067,5.287,1.6266979553977554,2.7412857142857137,3.5389999999999997,2.552,2.346,2.346,5.975,1.659700747553176,2.2542857142857144,2.4640000000000004,3.082,4.448,4.448,4.089,1.099889345083664,5.260857142857143,3.125,6.561,5.276,5.276,6.561,1.6626999557518316,0.475,0.467,0.505,0.719
0.792,"584","Okay you've annoyed me you haven't done a good job there at all. ",13,no,1.851533333333333,1.473,3.9603333333333333,1.075,2.892,8.602,1.9023544384587774,5.4698,5.798,4.0569999999999995,8.127,5.29,8.127,1.4653711475254318,1.2487333333333333,1.48,1.6280000000000001,0.959,2.432,2.857,0.5219154921559438,5.394866666666669,4.484,4.749666666666666,7.581,5.071,7.688,1.3630257762297333,1.1188,2.099,1.438,0.792,3.831,2.112,0.500965524904516,0.7221333333333334,1.267,0.8909999999999999,0.431,2.073,1.652,0.36547696168679294,0.8846,1.892,0.7303333333333333,0.211,3.464,1.892,0.41694634803875796,1.1734,1.774,1.8063333333333331,0.462,2.785,3.011,0.6593207327025509,1.0888,1.598,0.8333333333333334,1.748,2.945,1.748,0.32517801718004075,2.0356666666666667,4.434,1.0733333333333333,0.783,4.067,5.978,1.7421272983939846,2.265333333333333,2.08,3.5566666666666666,2.815,2.346,6.056,1.2682454509319259,2.0591999999999997,1.787,3.8570000000000007,1.055,4.448,6.091,1.3314515816527894,5.765,5.906,3.995333333333333,8.307,5.276,8.307,1.4573664604347116,0.551,0.542,0.527,0.521
0.673,"585","Okay you've annoyed me you haven't done a good job there at all. #furious",14,no,2.3137499999999998,1.473,3.9603333333333333,1.075,9.247,9.247,2.6069132833039665,5.2739375,5.798,4.0569999999999995,8.127,2.336,8.127,1.6180087543541497,1.3729999999999998,1.48,1.6280000000000001,0.959,3.237,3.237,0.7080334267062067,5.230000000000002,4.484,4.749666666666666,7.581,2.757,7.688,1.4727116486264376,1.2903125,2.099,1.438,0.792,3.863,3.863,0.8395832076095853,0.8033750000000001,1.267,0.8909999999999999,0.431,2.022,2.022,0.47986649184955593,0.9978125,1.892,0.7303333333333333,0.211,2.696,2.696,0.6060757069046738,1.3201874999999998,1.774,1.8063333333333331,0.462,3.522,3.522,0.8662959631865621,1.0819375,1.598,0.8333333333333334,1.748,0.979,1.748,0.3153487949873917,2.0316875000000003,4.434,1.0733333333333333,0.783,1.972,5.978,1.6831301284115459,2.4596875,2.08,3.5566666666666666,2.815,5.375,6.056,1.4510663076395462,2.2632499999999998,1.787,3.8570000000000007,1.055,5.324,6.091,1.5234045862256467,5.526437499999999,5.906,3.995333333333333,8.307,1.948,8.307,1.7008573120145423,0.758,0.538,0.524,0.574
0.771,"586","Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe",25,no,2.039125,1.4876666666666667,2.533625,2.892,9.613,9.613,1.908257714627346,4.8715,5.4606666666666674,4.33575,5.29,2.851,7.449,1.3006198856531914,1.4210416666666668,1.3983333333333334,1.72775,2.432,5.547,5.547,0.9413021267587679,5.065708333333332,5.395666666666666,4.700875,5.071,2.739,6.892,1.1897291061474846,1.4861250000000001,1.5753333333333333,1.6935,3.831,4.102,4.102,0.8196186447525989,0.846,1.0330000000000001,1.1520000000000001,2.073,2.473,2.473,0.5407185235768518,1.0119166666666668,1.4893333333333334,1.1495000000000002,3.464,2.819,2.819,0.6973003792058194,1.2777083333333332,2.048666666666667,1.4368750000000001,2.785,4.226,4.226,0.7754170535164017,0.9929583333333333,1.177,1.0248749999999998,2.945,2.229,2.229,0.45222757633419647,3.432916666666666,4.018666666666667,3.6956249999999997,4.067,2.883,6.334,1.8454579946844978,2.2437083333333336,2.082666666666667,3.007,2.346,4.187,4.479,1.071337785370384,1.8894999999999997,2.266,2.131375,4.448,6.403,6.403,1.150919707848051,5.112333333333333,5.517,4.473375000000001,5.276,2.325,7.294,1.248226626115998,0.768,0.266,0.597,0.482
0.542,"587","Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off  #NoWorkForMe",24,no,1.7098260869565218,1.4876666666666667,1.5222857142857145,2.892,2.892,5.882,1.0421926471790097,4.959347826086956,5.4606666666666674,4.547857142857143,5.29,5.29,7.449,1.2549386297452467,1.2416521739130437,1.3983333333333334,1.1821428571428572,2.432,2.432,2.001,0.34479619918486926,5.16686956521739,5.395666666666666,4.981142857142857,5.071,5.071,6.892,1.1059041674882975,1.3723913043478262,1.5753333333333333,1.3494285714285714,3.831,3.831,3.175,0.6146138284343811,0.7752608695652173,1.0330000000000001,0.9632857142857143,2.073,2.073,1.945,0.4243946723801609,0.9333478260869567,1.4893333333333334,0.9110000000000001,3.464,3.464,2.336,0.5945093170533504,1.1495217391304346,2.048666666666667,1.0384285714285715,2.785,2.785,2.237,0.465094894478068,0.9392173913043479,1.177,0.8528571428571426,2.945,2.945,1.667,0.375953328404391,3.4568260869565215,4.018666666666667,3.8117142857142854,4.067,4.067,6.334,1.8831295676026774,2.1592173913043484,2.082666666666667,2.8384285714285715,2.346,2.346,4.479,1.0103557859631669,1.6932608695652172,2.266,1.5211428571428571,4.448,4.448,3.237,0.6469777442702552,5.233521739130435,5.517,4.780285714285715,5.276,5.276,7.294,1.1226709980935974,0.616,0.151,0.508,0.403
0.509,"588","Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.",30,no,1.9175277777777775,2.251857142857143,2.4553333333333334,3.72,2.892,4.226,0.7740806708093381,5.209305555555556,5.737,4.5553333333333335,3.866,5.29,7.29,0.7718912513873013,1.801833333333333,2.220142857142857,2.3656666666666664,5.56,2.432,5.56,0.9369122386099688,5.446527777777778,5.732285714285714,4.976666666666667,2.755,5.071,6.367,0.689376094165115,1.4832499999999997,2.0412857142857144,1.7276666666666667,3.4,3.831,3.728,0.7966066380054122,0.786111111111111,0.9837142857142858,0.8226666666666667,1.703,2.073,2.186,0.397281460340347,1.0412499999999998,1.5737142857142854,0.634,1.721,3.464,2.203,0.5021529860795128,1.3107777777777778,1.658857142857143,1.3766666666666667,2.172,2.785,2.306,0.5240109110702132,1.2135,1.334285714285714,1.2163333333333333,0.934,2.945,3.159,0.4712264545084151,2.648111111111111,6.408857142857143,2.5683333333333334,1.437,4.067,8.262,2.252513348973006,1.8573333333333335,1.9912857142857145,1.889,2.998,2.346,4.896,0.7095716615375384,2.345444444444445,3.0868571428571427,2.1023333333333336,3.549,4.448,5.276,0.9129711447308239,5.599972222222222,5.616714285714286,4.666666666666667,2.881,5.276,7.149,0.8615202671063059,0.485,0.246,0.466,0.454
0.625,"589","@Arsenal Giroud's beard is making me angry.",7,no,3.1895,3.742,1.2365,7.656,2.892,7.656,2.2554291957724715,4.857375,5.427,5.6415,1.238,5.29,6.518,1.6371660128317556,1.9965000000000002,2.574,1.242,3.256,2.432,3.256,0.8162349101646097,4.905625,5.994,5.694000000000001,2.408,5.071,5.994,1.2944193334133596,1.9268750000000001,2.434,0.7535000000000001,1.848,3.831,4.121,1.4329075772707744,1.2142499999999998,2.022,0.4235,1.411,2.073,2.873,0.8725967404411797,1.370625,2.492,0.40850000000000003,1.066,3.464,3.645,1.155944874797855,1.696875,2.511,0.718,2.371,2.785,3.349,1.090681364691684,1.088625,1.626,0.9770000000000001,0.809,2.945,1.646,0.35999402276783904,3.2913750000000004,8.539,1.7315,1.606,4.067,8.539,2.702123394533587,2.76825,2.156,1.8705,6.932,2.346,6.932,1.812551063320109,3.120375,3.441,1.439,3.369,4.448,5.947,1.864372812004846,5.05625,5.338,6.1525,1.603,5.276,6.472,1.6309345042468313,0.654,0.493,0.503,0.532
0.604,"590","@theGenghisJon You had to do some research to come up with new insult.  Are you allowed to read anything but brietbart?",21,no,1.6573636363636362,2.351,1.396,1.29,2.892,5.215,1.2539361093109034,5.334272727272727,4.934,5.602166666666666,6.256,5.29,6.777,0.7217150329212969,1.6742272727272727,2.5826666666666664,1.4446666666666665,0.991,2.432,6.506,1.3224278873783695,5.5117272727272715,5.0986666666666665,5.943666666666666,5.625,5.071,7.188,0.9821782003872909,1.633,3.0436666666666667,1.6280000000000001,2.202,3.831,4.771,1.1982621940603337,0.6591818181818181,0.8706666666666667,0.6198333333333333,0.467,2.073,1.95,0.3841538179481701,0.9065909090909089,1.3103333333333333,0.9608333333333333,0.729,3.464,2.025,0.5077187690886052,1.0764545454545458,1.2883333333333333,1.0465,1.054,2.785,2.806,0.6438798118602665,0.9849090909090908,0.867,0.9386666666666666,1.185,2.945,1.452,0.2707463949706633,2.304772727272727,1.825,2.2275,2.107,4.067,5.46,1.6010964675085628,1.9453636363636362,2.797,1.4953333333333332,4.043,2.346,4.403,0.8563497030143783,1.9392272727272728,2.4143333333333334,1.8844999999999998,1.727,4.448,4.46,0.8878698387992188,5.590545454545454,4.676000000000001,5.682166666666666,6.992,5.276,7.033,1.111405447739064,0.44,0.269,0.458,0.476
0.458,"591","#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak",15,no,1.921714285714286,2.71,2.041,2.892,4.731,4.731,1.0400579442860516,4.664071428571428,3.079,4.9502,5.29,3.814,6.08,1.20058559200761,1.9292142857142855,1.828,1.7528,2.432,6.178,6.178,1.369239664281516,4.905571428571428,3.032,5.5024,5.071,2.23,7.612,1.4064533525741383,1.9432142857142858,2.389,2.0618,3.831,5.634,5.634,1.3404399495097714,1.082,1.729,1.1360000000000001,2.073,2.35,2.535,0.7233651062382516,1.2007857142857143,1.96,0.9618,3.464,3.704,3.704,0.9673006992952827,1.8632857142857144,3.457,1.6568,2.785,5.355,5.355,1.6207360354799596,1.1315714285714285,1.266,1.0932,2.945,1.574,2.148,0.41317415108024264,2.2812142857142854,1.858,3.4408000000000003,4.067,1.648,6.344,1.9120351693969935,2.2145714285714284,3.11,2.255,2.346,3.079,4.872,1.0071783673889465,1.8457142857142854,2.866,1.7458000000000002,4.448,3.813,3.813,0.8045972168226047,4.954428571428571,2.963,5.010599999999999,5.276,2.199,6.789,1.4346994171541358,0.533,0.374,0.532,0.423
0.542,"592","Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH",10,no,2.415,2.892,3.103666666666667,2.892,2.892,4.72,1.4597419292463993,4.2418,5.29,3.7183333333333333,5.29,5.29,5.255,0.8430923436967033,1.8169999999999997,2.432,2.292666666666667,2.432,2.432,3.764,1.1262828241609653,4.2202,5.071,3.813,5.071,5.071,5.878,1.0187294537805414,1.6858,3.831,2.1956666666666664,3.831,3.831,3.625,1.170638159296031,1.2098,2.073,1.7033333333333334,2.073,2.073,2.704,0.9361990707109252,1.0752,3.464,1.4333333333333333,3.464,3.464,2.061,0.6244771412950196,1.2872,2.785,1.625333333333333,2.785,2.785,2.177,0.6594032908622766,1.1568,2.945,1.2753333333333334,2.945,2.945,1.363,0.21684372252846057,2.428,4.067,2.7070000000000003,4.067,4.067,5.83,1.950555433716253,3.2728,2.346,3.516666666666667,2.346,2.346,6.202,1.8421403855298326,1.8224,4.448,1.9383333333333335,4.448,4.448,2.47,0.6740150591789476,3.9956000000000005,5.276,2.858,5.276,5.276,6.75,1.7608964478355904,0.471,0.441,0.4,0.406
0.263,"593","@lericoo 35. Do you hold a grudge against your ex?",10,no,1.7380000000000002,2.9515000000000002,1.4895,2.892,2.892,3.828,0.8351627386324177,4.7686363636363645,3.1365000000000003,5.037,5.29,5.29,6.234,1.1619106912949266,1.4361818181818182,2.2365,1.155,2.432,2.432,2.452,0.522620860314974,5.297272727272727,3.5575,5.8260000000000005,5.071,5.071,6.465,1.0326721736261795,1.313181818181818,2.128,1.2365,3.831,3.831,2.376,0.5518544768653812,0.7257272727272727,1.162,0.7515000000000001,2.073,2.073,1.18,0.23143469528534,0.991090909090909,1.4015,1.0030000000000001,3.464,3.464,1.756,0.3185054016953102,1.2663636363636364,1.6825,1.113,2.785,2.785,2.462,0.5201275368075167,1.0389090909090908,1.0375,0.815,2.945,2.945,1.493,0.27410233656262567,3.0990909090909096,3.258,4.6135,4.067,4.067,6.334,1.7466800768627009,2.3399090909090905,4.103,1.8039999999999998,2.346,2.346,4.541,1.1163557188052073,1.8073636363636363,2.4345,1.2770000000000001,4.448,4.448,3.058,0.6755532951184936,4.992636363636364,2.334,5.425000000000001,5.276,5.276,7.019,1.70357073658403,0.399,0.349,0.339,0.423
0.708,"594","@washingtonpost#Trump's #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!",19,yes,1.8483684210526317,2.892,1.7936,1.237,3.7883333333333336,7.043,1.3756958324396467,5.001789473684211,5.29,5.786,6.01,2.669,6.819,1.1581933046750668,1.8475263157894741,2.432,1.6951999999999998,1.358,3.8053333333333335,5.753,1.2624828433783015,5.031631578947367,5.071,5.6168,6.647,2.1186666666666665,6.672,1.4949840657094462,2.1436315789473683,3.831,1.8005999999999998,3.142,4.198333333333333,6.117,1.5957273232161187,0.8363157894736841,2.073,0.5982000000000001,1.488,1.929,2.432,0.6218162512289283,1.2124736842105264,3.464,1.134,0.927,2.672,3.117,0.7965344638160886,1.7725263157894735,2.785,1.0624,1.597,4.846,7.253,1.678016797969855,1.2426842105263156,2.945,1.1174,0.955,2.054,2.399,0.5799639885977192,2.093684210526316,4.067,2.4126000000000003,1.435,1.8863333333333332,5.306,1.3795702653214386,2.4222105263157903,2.346,2.3120000000000003,1.34,5.4430000000000005,7.031,1.7329057029851904,2.1052105263157896,4.448,1.6283999999999998,2.878,3.6810000000000005,3.957,0.9097774806662811,5.143894736842104,5.276,5.6819999999999995,5.938,1.8093333333333332,6.576,1.583772426649487,0.491,0.421,0.49,0.533
0.604,"595","@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact I know but emailing displeasure now anyway .",17,yes,2.3622499999999995,3.207666666666667,2.4195,2.892,2.892,7.258,1.5573207381843173,4.9841999999999995,4.109333333333333,5.496,5.29,5.29,5.933,0.8179927679515588,2.01085,3.9593333333333334,1.3065,2.432,2.432,5.508,1.2614291091331375,4.968500000000001,4.246666666666667,5.8715,5.071,5.071,6.343,1.0596692383648978,2.0991999999999997,3.608,2.434,3.831,3.831,5.28,1.5263671214598682,1.01605,1.4556666666666667,0.631,2.073,2.073,2.75,0.7594937008158443,1.2749500000000002,1.8829999999999998,1.0545,3.464,3.464,2.758,0.6299145702311335,1.4254499999999999,1.7489999999999999,1.6480000000000001,2.785,2.785,2.758,0.6960972009409998,1.1909500000000002,1.073,0.7545,2.945,2.945,3.188,0.6297645738059999,2.3508999999999998,1.9736666666666667,3.363,4.067,4.067,6.258,1.7004657844868643,2.0901,3.348333333333333,2.003,2.346,2.346,4.526,1.007778426984194,2.5126,2.9333333333333336,2.8655,4.448,4.448,5.108,1.3297129250924407,5.011550000000001,3.5813333333333333,5.625500000000001,5.276,5.276,6.825,1.282477268701805,0.405,0.359,0.468,0.554
0.208,"596","@Kailyew hahah tiff sent me that too😂",7,no,2.4445,2.043,1.817,2.892,2.892,4.484,1.2203882578917253,5.683833333333333,4.975,5.427,5.29,5.29,7.418,1.057395936566179,1.3493333333333333,0.914,1.094,2.432,2.432,1.802,0.3192175851463491,5.0168333333333335,4.896,4.678,5.071,5.071,5.396,0.28361975718674237,2.0058333333333334,1.294,1.784,3.831,3.831,4.643,1.3665880749760209,0.9056666666666667,0.672,1.093,2.073,2.073,1.529,0.4218329843275258,1.2683333333333333,0.593,0.975,3.464,3.464,2.66,0.8498996803544915,1.4363333333333335,0.898,1.435,2.785,2.785,2.715,0.8692004755329272,1.0551666666666668,0.676,0.91,2.945,2.945,1.663,0.45691286550792887,3.1694999999999998,1.21,3.429,4.067,4.067,5.978,2.0707185950775635,2.2179999999999995,2.315,1.629,2.346,2.346,3.141,0.6136500631467416,2.4541666666666666,1.631,2.122,4.448,4.448,4.329,1.2591512088175378,5.174,4.663,4.79,5.276,5.276,6.472,0.7431341736187349,0.516,0.456,0.35,0.468
0.604,"597","@JaredWyand Maybe if it was transgender the media would cover it #outrage",12,no,2.0879090909090907,5.188,1.5266666666666666,2.806,7.398,7.398,1.9125659441988114,4.857,3.9779999999999998,4.995,4.963,2.199,5.757,0.9370281746030905,1.870818181818182,4.1635,1.3233333333333333,3.34,5.811,5.811,1.5189069634564072,5.060636363636363,3.8925,5.410666666666667,4.051,2.174,6.092,1.2298902611800187,2.119636363636364,4.205,1.8243333333333334,4.565,6.362,6.362,1.7910899068850383,0.934909090909091,2.037,0.7833333333333332,1.473,3.345,3.345,0.8837517133839634,1.4577272727272728,2.6345,0.8383333333333333,5.441,3.704,5.441,1.617287240468377,1.5737272727272726,3.4915,0.991,3.333,4.677,4.677,1.3289611800883492,0.9607272727272727,1.1975,1.137,1.23,1.586,1.586,0.3635475459713876,2.253818181818182,4.0255,2.638333333333333,3.018,2.115,6.617,2.1657614743171427,2.1937272727272727,3.8865,1.155,2.466,5.289,5.289,1.2426486302176565,2.0678181818181813,3.5495,1.6743333333333332,3.465,4.137,4.137,1.0589071553428862,5.267727272727272,3.4465000000000003,5.491,4.302,2.03,6.75,1.3320033851990836,0.599,0.312,0.515,0.554
0.479,"598","@JaredWyand Maybe if it was transgender the media would cover it ",11,no,1.5569,2.978,1.5266666666666666,2.806,2.892,2.978,0.7861518725199774,5.122800000000001,5.757,4.995,4.963,5.29,5.757,0.33478975160207297,1.4768000000000001,2.516,1.3233333333333333,3.34,2.432,3.34,0.816037008964667,5.3492999999999995,5.611,5.410666666666667,4.051,5.071,6.092,0.8137952308644832,1.6954,2.048,1.8243333333333334,4.565,3.831,4.565,1.1682187960975272,0.6939,0.729,0.7833333333333332,1.473,2.073,1.473,0.39732143438558937,1.2330999999999999,1.565,0.8383333333333333,5.441,3.464,5.441,1.5131227790382527,1.2634,2.306,0.991,3.333,2.785,3.333,0.8861932570770831,0.8981999999999999,0.809,1.137,1.23,2.945,1.586,0.31474956535139,2.2677,5.936,2.638333333333333,3.018,4.067,6.617,2.2823971341065468,1.8842000000000003,2.484,1.155,2.466,2.346,2.86,0.7380884921350706,1.8608999999999996,2.962,1.6743333333333332,3.465,4.448,3.465,0.8500443713908901,5.591499999999999,4.863,5.491,4.302,5.276,6.75,0.8307402655998377,0.45,0.268,0.399,0.45
0.481,"599","I either look like a raging bitch or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",23,no,2.1233076923076926,1.7097499999999999,2.13975,5.4735,2.892,6.624,1.5198265892984177,5.166,4.444,5.85125,5.430499999999999,5.29,9.03,1.508952166239871,1.4718461538461538,1.4737500000000001,1.2497500000000001,1.9855,2.432,2.883,0.5436963632254821,5.144692307692308,4.6427499999999995,5.80325,4.8,5.071,7.386,1.2306369657776666,1.2547692307692306,1.18,1.4957500000000001,2.495,3.831,3.245,0.5663525621160239,0.6537692307692308,0.54375,0.5695,1.2309999999999999,2.073,1.308,0.2883517723465292,0.7852307692307693,0.59375,0.78075,1.1065,3.464,1.124,0.20168040215991392,0.9601153846153847,0.80775,0.8885000000000001,2.285,2.785,3.414,0.5579618142434535,0.9259230769230767,0.6685,0.79275,1.701,2.945,2.257,0.39250589020568066,2.3437692307692304,4.7715,3.0187500000000003,2.609,4.067,7.888,2.029387913784692,2.403884615384616,2.4322499999999994,2.9325,6.435499999999999,2.346,6.749,1.8946602719627192,1.7948846153846154,1.379,1.9097499999999998,2.8655,4.448,4.484,0.8551870123860899,5.271115384615385,4.749750000000001,5.78925,5.390499999999999,5.276,8.715,1.5497839933854802,0.447,0.36,0.459,0.361
